Produktnamn	BildURL1	BildURL2	BildURL3	ProduktURL
Canvastavla Lunar Phases Glow - Tavla	https://pictufy.com/api/interiors.php?p=2548617&i=1837	https://pictufy.com/api/interiors.php?p=2548617&i=1534	https://pictufy.com/api/interiors.php?p=2548617&i=1596	https://wamaya.local/product/canvastavla-lunar-phases-glow-tavla/
Canvastavla Lunar Phases Dance - Tavla	https://pictufy.com/api/interiors.php?p=2548618&i=1837	https://pictufy.com/api/interiors.php?p=2548618&i=1534	https://pictufy.com/api/interiors.php?p=2548618&i=1596	https://wamaya.local/product/canvastavla-lunar-phases-dance-tavla/
Canvastavla Enlightened Vision - Tavla	https://pictufy.com/api/interiors.php?p=2548566&i=1837	https://pictufy.com/api/interiors.php?p=2548566&i=1534	https://pictufy.com/api/interiors.php?p=2548566&i=1596	https://wamaya.local/product/canvastavla-enlightened-vision-tavla/
Canvastavla Lunar Wavescape - Tavla	https://pictufy.com/api/interiors.php?p=2548817&i=1837	https://pictufy.com/api/interiors.php?p=2548817&i=1534	https://pictufy.com/api/interiors.php?p=2548817&i=1596	https://wamaya.local/product/canvastavla-lunar-wavescape-tavla/
Canvastavla Blush Horizon Vista - Tavla	https://pictufy.com/api/interiors.php?p=2548818&i=86	https://pictufy.com/api/interiors.php?p=2548818&i=1533	https://pictufy.com/api/interiors.php?p=2548818&i=1598	https://wamaya.local/product/canvastavla-blush-horizon-vista-tavla/
Canvastavla Lunar Horizons - Tavla	https://pictufy.com/api/interiors.php?p=2548819&i=1837	https://pictufy.com/api/interiors.php?p=2548819&i=1534	https://pictufy.com/api/interiors.php?p=2548819&i=1596	https://wamaya.local/product/canvastavla-lunar-horizons-tavla/
Canvastavla Serene Lunar Dunes - Tavla	https://pictufy.com/api/interiors.php?p=2548820&i=1837	https://pictufy.com/api/interiors.php?p=2548820&i=1534	https://pictufy.com/api/interiors.php?p=2548820&i=1596	https://wamaya.local/product/canvastavla-serene-lunar-dunes-tavla/
Canvastavla Desert Dreamscape - Tavla	https://pictufy.com/api/interiors.php?p=2548821&i=1518	https://pictufy.com/api/interiors.php?p=2548821&i=1533	https://pictufy.com/api/interiors.php?p=2548821&i=1598	https://wamaya.local/product/canvastavla-desert-dreamscape-tavla/
Canvastavla Desert Nightscape - Tavla	https://pictufy.com/api/interiors.php?p=2548823&i=1837	https://pictufy.com/api/interiors.php?p=2548823&i=1534	https://pictufy.com/api/interiors.php?p=2548823&i=1596	https://wamaya.local/product/canvastavla-desert-nightscape-tavla-2/
Canvastavla Desert Sunrise Bliss - Tavla	https://pictufy.com/api/interiors.php?p=2548824&i=1837	https://pictufy.com/api/interiors.php?p=2548824&i=1534	https://pictufy.com/api/interiors.php?p=2548824&i=1596	https://wamaya.local/product/canvastavla-desert-sunrise-bliss-tavla/
Canvastavla Acannis - Tavla	https://pictufy.com/api/interiors.php?p=2548825&i=1837	https://pictufy.com/api/interiors.php?p=2548825&i=1534	https://pictufy.com/api/interiors.php?p=2548825&i=1596	https://wamaya.local/product/canvastavla-acannis-tavla/
Canvastavla Rebel Spirit - Tavla	https://pictufy.com/api/interiors.php?p=2548682&i=1837	https://pictufy.com/api/interiors.php?p=2548682&i=1534	https://pictufy.com/api/interiors.php?p=2548682&i=1596	https://wamaya.local/product/canvastavla-rebel-spirit-tavla/
Canvastavla Ethereal Reflection - Tavla	https://pictufy.com/api/interiors.php?p=2984505&i=1518	https://pictufy.com/api/interiors.php?p=2984505&i=1533	https://pictufy.com/api/interiors.php?p=2984505&i=1598	https://wamaya.local/product/canvastavla-ethereal-reflection-tavla/
Canvastavla Celestial Harmony - Tavla	https://pictufy.com/api/interiors.php?p=2984506&i=1518	https://pictufy.com/api/interiors.php?p=2984506&i=1533	https://pictufy.com/api/interiors.php?p=2984506&i=1598	https://wamaya.local/product/canvastavla-celestial-harmony-tavla/
Canvastavla Soulful Serenity - Tavla	https://pictufy.com/api/interiors.php?p=2984507&i=1518	https://pictufy.com/api/interiors.php?p=2984507&i=1533	https://pictufy.com/api/interiors.php?p=2984507&i=1598	https://wamaya.local/product/canvastavla-soulful-serenity-tavla/
Canvastavla Energized Tranquility - Tavla	https://pictufy.com/api/interiors.php?p=2984510&i=1518	https://pictufy.com/api/interiors.php?p=2984510&i=1533	https://pictufy.com/api/interiors.php?p=2984510&i=1598	https://wamaya.local/product/canvastavla-energized-tranquility-tavla/
Canvastavla Celestial Dreams - Tavla	https://pictufy.com/api/interiors.php?p=2984511&i=1518	https://pictufy.com/api/interiors.php?p=2984511&i=1533	https://pictufy.com/api/interiors.php?p=2984511&i=1598	https://wamaya.local/product/canvastavla-celestial-dreams-tavla/
Canvastavla Yin Yang Balance - Tavla	https://pictufy.com/api/interiors.php?p=2984512&i=1518	https://pictufy.com/api/interiors.php?p=2984512&i=1533	https://pictufy.com/api/interiors.php?p=2984512&i=1598	https://wamaya.local/product/canvastavla-yin-yang-balance-tavla/
Canvastavla Tropical 3 - Tavla	https://pictufy.com/api/interiors.php?p=3180919&i=1837	https://pictufy.com/api/interiors.php?p=3180919&i=1534	https://pictufy.com/api/interiors.php?p=3180919&i=1596	https://wamaya.local/product/canvastavla-tropical-3-tavla/
Canvastavla Tropical  6 - Tavla	https://pictufy.com/api/interiors.php?p=3182987&i=1837	https://pictufy.com/api/interiors.php?p=3182987&i=1534	https://pictufy.com/api/interiors.php?p=3182987&i=1596	https://wamaya.local/product/canvastavla-tropical-6-tavla/
Canvastavla Spiritual, Feminine, Energy, Stars, Moon, Vulva,  Meditation, Yoga, and Inspiration Poster Spir 1b - Tavla	https://pictufy.com/api/interiors.php?p=2984504&i=1518	https://pictufy.com/api/interiors.php?p=2984504&i=1533	https://pictufy.com/api/interiors.php?p=2984504&i=1598	https://wamaya.local/product/canvastavla-spiritual-feminine-energy-stars-moon-vulva-meditation-yoga-and-inspiration-poster-spir-1b-tavla/
Canvastavla Morning Coffee Charm - Tavla	https://pictufy.com/api/interiors.php?p=2548691&i=1837	https://pictufy.com/api/interiors.php?p=2548691&i=1534	https://pictufy.com/api/interiors.php?p=2548691&i=1596	https://wamaya.local/product/canvastavla-morning-coffee-charm-tavla/
Canvastavla Western Harmony - Tavla	https://pictufy.com/api/interiors.php?p=2548693&i=1837	https://pictufy.com/api/interiors.php?p=2548693&i=1534	https://pictufy.com/api/interiors.php?p=2548693&i=1596	https://wamaya.local/product/canvastavla-western-harmony-tavla/
Canvastavla Colorful Serenity - Tavla	https://pictufy.com/api/interiors.php?p=2548697&i=1518	https://pictufy.com/api/interiors.php?p=2548697&i=1533	https://pictufy.com/api/interiors.php?p=2548697&i=1598	https://wamaya.local/product/canvastavla-colorful-serenity-tavla/
Canvastavla Gentle Equine Curve - Tavla	https://pictufy.com/api/interiors.php?p=2548699&i=1837	https://pictufy.com/api/interiors.php?p=2548699&i=1534	https://pictufy.com/api/interiors.php?p=2548699&i=1596	https://wamaya.local/product/canvastavla-gentle-equine-curve-tavla/
Canvastavla Waves of Identity - Tavla	https://pictufy.com/api/interiors.php?p=2548711&i=1837	https://pictufy.com/api/interiors.php?p=2548711&i=1534	https://pictufy.com/api/interiors.php?p=2548711&i=1596	https://wamaya.local/product/canvastavla-waves-of-identity-tavla/
Canvastavla Feathered Elegance - Tavla	https://pictufy.com/api/interiors.php?p=2548716&i=1518	https://pictufy.com/api/interiors.php?p=2548716&i=1533	https://pictufy.com/api/interiors.php?p=2548716&i=1598	https://wamaya.local/product/canvastavla-feathered-elegance-tavla-2/
Canvastavla Cowgirl Elegance - Tavla	https://pictufy.com/api/interiors.php?p=2548719&i=1837	https://pictufy.com/api/interiors.php?p=2548719&i=1534	https://pictufy.com/api/interiors.php?p=2548719&i=1596	https://wamaya.local/product/canvastavla-cowgirl-elegance-tavla/
Canvastavla Feathered Elegance - Tavla	https://pictufy.com/api/interiors.php?p=2548720&i=1518	https://pictufy.com/api/interiors.php?p=2548720&i=1533	https://pictufy.com/api/interiors.php?p=2548720&i=1598	https://wamaya.local/product/canvastavla-feathered-elegance-tavla/
Canvastavla Misty Mountain View - Tavla	https://pictufy.com/api/interiors.php?p=2548816&i=1837	https://pictufy.com/api/interiors.php?p=2548816&i=1534	https://pictufy.com/api/interiors.php?p=2548816&i=1596	https://wamaya.local/product/canvastavla-misty-mountain-view-tavla/
Canvastavla Moonlit Moth Symphony - Tavla	https://pictufy.com/api/interiors.php?p=2548739&i=1837	https://pictufy.com/api/interiors.php?p=2548739&i=1534	https://pictufy.com/api/interiors.php?p=2548739&i=1596	https://wamaya.local/product/canvastavla-moonlit-moth-symphony-tavla/
Canvastavla Desert Sunscape - Tavla	https://pictufy.com/api/interiors.php?p=2548751&i=1837	https://pictufy.com/api/interiors.php?p=2548751&i=1534	https://pictufy.com/api/interiors.php?p=2548751&i=1596	https://wamaya.local/product/canvastavla-desert-sunscape-tavla/
Canvastavla Serene Peaks - Tavla	https://pictufy.com/api/interiors.php?p=2548756&i=1837	https://pictufy.com/api/interiors.php?p=2548756&i=1534	https://pictufy.com/api/interiors.php?p=2548756&i=1596	https://wamaya.local/product/canvastavla-serene-peaks-tavla/
Canvastavla Desert Nightscape - Tavla	https://pictufy.com/api/interiors.php?p=2548762&i=1837	https://pictufy.com/api/interiors.php?p=2548762&i=1534	https://pictufy.com/api/interiors.php?p=2548762&i=1596	https://wamaya.local/product/canvastavla-desert-nightscape-tavla/
Canvastavla Serene Mountain View - Tavla	https://pictufy.com/api/interiors.php?p=2548763&i=1837	https://pictufy.com/api/interiors.php?p=2548763&i=1534	https://pictufy.com/api/interiors.php?p=2548763&i=1596	https://wamaya.local/product/canvastavla-serene-mountain-view-tavla/
Canvastavla Sepia Acannis Copy - Tavla	https://pictufy.com/api/interiors.php?p=2548765&i=86	https://pictufy.com/api/interiors.php?p=2548765&i=1533	https://pictufy.com/api/interiors.php?p=2548765&i=1598	https://wamaya.local/product/canvastavla-sepia-acannis-copy-tavla/
Canvastavla Majestic Dawn Scene - Tavla	https://pictufy.com/api/interiors.php?p=2548766&i=1837	https://pictufy.com/api/interiors.php?p=2548766&i=1534	https://pictufy.com/api/interiors.php?p=2548766&i=1596	https://wamaya.local/product/canvastavla-majestic-dawn-scene-tavla/
Canvastavla Misty Mountain Dawn - Tavla	https://pictufy.com/api/interiors.php?p=2548812&i=1518	https://pictufy.com/api/interiors.php?p=2548812&i=1533	https://pictufy.com/api/interiors.php?p=2548812&i=1598	https://wamaya.local/product/canvastavla-misty-mountain-dawn-tavla/
Canvastavla Misty Mountain Glow - Tavla	https://pictufy.com/api/interiors.php?p=2548813&i=1518	https://pictufy.com/api/interiors.php?p=2548813&i=1533	https://pictufy.com/api/interiors.php?p=2548813&i=1598	https://wamaya.local/product/canvastavla-misty-mountain-glow-tavla/
Canvastavla Celestial Flutter - Tavla	https://pictufy.com/api/interiors.php?p=2548738&i=1837	https://pictufy.com/api/interiors.php?p=2548738&i=1534	https://pictufy.com/api/interiors.php?p=2548738&i=1596	https://wamaya.local/product/canvastavla-celestial-flutter-tavla/
Canvastavla Frida the Queen - Tavla	https://pictufy.com/api/interiors.php?p=2548045&i=1837	https://pictufy.com/api/interiors.php?p=2548045&i=1534	https://pictufy.com/api/interiors.php?p=2548045&i=1596	https://wamaya.local/product/canvastavla-frida-the-queen-tavla/
Canvastavla Don&#039;t Overdo - Tavla	https://pictufy.com/api/interiors.php?p=2543726&i=1837	https://pictufy.com/api/interiors.php?p=2543726&i=1534	https://pictufy.com/api/interiors.php?p=2543726&i=1596	https://wamaya.local/product/canvastavla-dont-overdo-tavla-2/
Canvastavla Frida and her parrots - Tavla	https://pictufy.com/api/interiors.php?p=2663168&i=1837	https://pictufy.com/api/interiors.php?p=2663168&i=1534	https://pictufy.com/api/interiors.php?p=2663168&i=1596	https://wamaya.local/product/canvastavla-frida-and-her-parrots-tavla-2/
Canvastavla Watermelon Frida - Tavla	https://pictufy.com/api/interiors.php?p=2728450&i=1518	https://pictufy.com/api/interiors.php?p=2728450&i=1533	https://pictufy.com/api/interiors.php?p=2728450&i=1598	https://wamaya.local/product/canvastavla-watermelon-frida-tavla/
Canvastavla Frida Portrait 8 - Tavla	https://pictufy.com/api/interiors.php?p=2814103&i=1518	https://pictufy.com/api/interiors.php?p=2814103&i=1533	https://pictufy.com/api/interiors.php?p=2814103&i=1598	https://wamaya.local/product/canvastavla-frida-portrait-8-tavla/
Canvastavla Frida Portrait 7 - Tavla	https://pictufy.com/api/interiors.php?p=2814102&i=1518	https://pictufy.com/api/interiors.php?p=2814102&i=1533	https://pictufy.com/api/interiors.php?p=2814102&i=1598	https://wamaya.local/product/canvastavla-frida-portrait-7-tavla/
Canvastavla Frida Portrait 5 - Tavla	https://pictufy.com/api/interiors.php?p=2814100&i=1518	https://pictufy.com/api/interiors.php?p=2814100&i=1533	https://pictufy.com/api/interiors.php?p=2814100&i=1598	https://wamaya.local/product/canvastavla-frida-portrait-5-tavla/
Canvastavla Frida Portrait 3 - Tavla	https://pictufy.com/api/interiors.php?p=2814099&i=1518	https://pictufy.com/api/interiors.php?p=2814099&i=1533	https://pictufy.com/api/interiors.php?p=2814099&i=1598	https://wamaya.local/product/canvastavla-frida-portrait-3-tavla/
Canvastavla Frida Portrait 2 - Tavla	https://pictufy.com/api/interiors.php?p=2814098&i=1518	https://pictufy.com/api/interiors.php?p=2814098&i=1533	https://pictufy.com/api/interiors.php?p=2814098&i=1598	https://wamaya.local/product/canvastavla-frida-portrait-2-tavla/
Canvastavla Frida and her parrots - Tavla	https://pictufy.com/api/interiors.php?p=2663477&i=1518	https://pictufy.com/api/interiors.php?p=2663477&i=1533	https://pictufy.com/api/interiors.php?p=2663477&i=1598	https://wamaya.local/product/canvastavla-frida-and-her-parrots-tavla/
Canvastavla Vibrant Iconic Portrait - Tavla	https://pictufy.com/api/interiors.php?p=2579892&i=1518	https://pictufy.com/api/interiors.php?p=2579892&i=1533	https://pictufy.com/api/interiors.php?p=2579892&i=1598	https://wamaya.local/product/canvastavla-vibrant-iconic-portrait-tavla/
Canvastavla Oh Frids No 2 - Tavla	https://pictufy.com/api/interiors.php?p=2574667&i=1518	https://pictufy.com/api/interiors.php?p=2574667&i=1533	https://pictufy.com/api/interiors.php?p=2574667&i=1598	https://wamaya.local/product/canvastavla-oh-frids-no-2-tavla/
Canvastavla Ce Regard Posé Sur Moi - Tavla	https://pictufy.com/api/interiors.php?p=2563975&i=1518	https://pictufy.com/api/interiors.php?p=2563975&i=1533	https://pictufy.com/api/interiors.php?p=2563975&i=1598	https://wamaya.local/product/canvastavla-ce-regard-pose-sur-moi-tavla/
Canvastavla Frida (2020) - Tavla	https://pictufy.com/api/interiors.php?p=2380380&i=86	https://pictufy.com/api/interiors.php?p=2380380&i=1533	https://pictufy.com/api/interiors.php?p=2380380&i=1598	https://wamaya.local/product/canvastavla-frida-2020-tavla/
Canvastavla Frida with flowers - Tavla	https://pictufy.com/api/interiors.php?p=2548044&i=1518	https://pictufy.com/api/interiors.php?p=2548044&i=1533	https://pictufy.com/api/interiors.php?p=2548044&i=1598	https://wamaya.local/product/canvastavla-frida-with-flowers-tavla/
Canvastavla Frida in Purple - Tavla	https://pictufy.com/api/interiors.php?p=2548043&i=1518	https://pictufy.com/api/interiors.php?p=2548043&i=1533	https://pictufy.com/api/interiors.php?p=2548043&i=1598	https://wamaya.local/product/canvastavla-frida-in-purple-tavla/
Canvastavla Don&#039;t Overdo - Tavla	https://pictufy.com/api/interiors.php?p=2542862&i=1518	https://pictufy.com/api/interiors.php?p=2542862&i=1533	https://pictufy.com/api/interiors.php?p=2542862&i=1598	https://wamaya.local/product/canvastavla-dont-overdo-tavla/
Canvastavla Frida and flowers - Tavla	https://pictufy.com/api/interiors.php?p=2522075&i=1518	https://pictufy.com/api/interiors.php?p=2522075&i=1533	https://pictufy.com/api/interiors.php?p=2522075&i=1598	https://wamaya.local/product/canvastavla-frida-and-flowers-tavla/
Canvastavla Frida and Monkeys - Tavla	https://pictufy.com/api/interiors.php?p=2522071&i=1518	https://pictufy.com/api/interiors.php?p=2522071&i=1533	https://pictufy.com/api/interiors.php?p=2522071&i=1598	https://wamaya.local/product/canvastavla-frida-and-monkeys-tavla/
Canvastavla Frida in the Garden - Tavla	https://pictufy.com/api/interiors.php?p=2481615&i=1518	https://pictufy.com/api/interiors.php?p=2481615&i=1533	https://pictufy.com/api/interiors.php?p=2481615&i=1598	https://wamaya.local/product/canvastavla-frida-in-the-garden-tavla/
Canvastavla Love Frida - Tavla	https://pictufy.com/api/interiors.php?p=2481614&i=1518	https://pictufy.com/api/interiors.php?p=2481614&i=1533	https://pictufy.com/api/interiors.php?p=2481614&i=1598	https://wamaya.local/product/canvastavla-love-frida-tavla/
Canvastavla Frida Portrait - Tavla	https://pictufy.com/api/interiors.php?p=3338781&i=1518	https://pictufy.com/api/interiors.php?p=3338781&i=1533	https://pictufy.com/api/interiors.php?p=3338781&i=1598	https://wamaya.local/product/canvastavla-frida-portrait-tavla-3/
Canvastavla Frida Rocks - Tavla	https://pictufy.com/api/interiors.php?p=3338726&i=1518	https://pictufy.com/api/interiors.php?p=3338726&i=1533	https://pictufy.com/api/interiors.php?p=3338726&i=1598	https://wamaya.local/product/canvastavla-frida-rocks-tavla/
Canvastavla Frida primavera no 04 - Tavla	https://pictufy.com/api/interiors.php?p=3315323&i=1518	https://pictufy.com/api/interiors.php?p=3315323&i=1533	https://pictufy.com/api/interiors.php?p=3315323&i=1598	https://wamaya.local/product/canvastavla-frida-primavera-no-04-tavla/
Canvastavla Frida Primavera No 02 - Tavla	https://pictufy.com/api/interiors.php?p=3313263&i=1518	https://pictufy.com/api/interiors.php?p=3313263&i=1533	https://pictufy.com/api/interiors.php?p=3313263&i=1598	https://wamaya.local/product/canvastavla-frida-primavera-no-02-tavla/
